NOC,Year,X3x3.Basketball,X3x3.Basketball..Basketball,Aeronautics,Alpinism,Archery,Art.Competitions,Artistic.Gymnastics,Artistic.Swimming,Athletics,Badminton,Baseball,Baseball.Softball,Basketball,Basque.Pelota,Beach.Volleyball,Boxing,Breaking,Canoe.Slalom,Canoe.Sprint,Canoeing,Cricket,Croquet,Cycling,Cycling.BMX.Freestyle,Cycling.BMX.Racing,Cycling.Mountain.Bike,Cycling.Road,Cycling.Road..Cycling.Mountain.Bike,Cycling.Road..Cycling.Track,Cycling.Road..Triathlon,Cycling.Track,Diving,Equestrian,Equestrianism,Fencing,Figure.Skating,Football,Golf,Gymnastics,Handball,Hockey,Ice.Hockey,Jeu.De.Paume,Judo,Karate,Lacrosse,Marathon.Swimming,Marathon.Swimming..Swimming,Modern.Pentathlon,Motorboating,Polo,Racquets,Rhythmic.Gymnastics,Roque,Rowing,Rugby,Rugby.Sevens,Sailing,Shooting,Skateboarding,Softball,Sport.Climbing,Surfing,Swimming,Synchronized.Swimming,Table.Tennis,Taekwondo,Tennis,Trampoline.Gymnastics,Trampolining,Triathlon,Tug.Of.War,Volleyball,Water.Polo,Weightlifting,Wrestling,Total,Host,,,,,,
FRA,1972,0,0,0,0,0,0,0,0,0.174970341,0,0,0,0,0,0,0,0,0,0,0.077994434,0,0,0.034220538,0,0,0,0,0,0,0,0,0,0,0,0.434869736,0,0,0,0,0,0,0,0,0.108433734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111455112,0.027542372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,,,,,
FRA,1976,0,0,0,0,0,0,0,0,0.0385505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382653,0,0,0,0,0,0,0,0,0,0,0.260162608,0.703092772,0,0,0,0.052325595,0,0,0,0,0.038961036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046242776,0,9,0,,,,,,
FRA,1980,0,0,0,0,0,0,0,0,0.12618296,0,0,0,0,0,0,0,0,0,0,0.051383397,0,0,0.071661238,0,0,0,0,0,0,0,0,0,0,0,1.40186915,0,0,0,0,0,0,0,0,0.165803112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,,,,,
FRA,1984,0,0,0,0,0,0,0,0,0.133811216,0,0,0,0,0,0,0.011299436,0,0,0,0.571906346,0,0,0.048421049,0,0,0,0,0,0,0,0,0,0,0,1.735849056,0,1.0406504,0,0.062365602,0,0,0,0,0.113207544,0,0,0,0,0.174757284,0,0,0,0,0,0,0,0,0.073333337,0.06679035,0,0,0,0,0.045454556,0,0,0,0,0,0,0,0,0,0,0,0,28,0,,,,,,
FRA,1988,0,0,0,0,0,0,0,0,0.13579048,0,0,0,0,0,0,0.00925926,0,0,0,0.087628863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407407418,0.428853752,0,0,0,0,0,0,0,0,0.057613171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138666671,0.042201826,0,0,0,0,0.069392792,0,0,0,0,0,0,0,0,0,0,0,0,16,0,,,,,,
FRA,1992,0,0,0,0,0.048582996,0,0,0,0.03310614,0,0,0,0,0,0,0,0,0,0,0.36797274,0,0,0.17667844,0,0,0,0,0,0,0,0,0,0,0.23762376,0.62882096,0,0,0,0,0.876712336,0,0,0,0.226327948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115646257,0.0425532,0,0,0,0,0.10402476,0,0.036290322,0,0,0,0,0,0,0,0,0,0,29,0,,,,,,
FRA,1996,0,0,0,0,0,0,0,0,0.095557422,0,0,0,0,0,0,0,0,0,0,0.132173918,0,0,0.57534246,0,0,0,0,0,0,0,0,0,0,0.067055396,0.765463905,0,0,0,0,0,0,0,0,0.217054264,0,0,0,0,0,0,0,0,0,0,0.33816426,0,0,0,0.058823532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004987532,37,0,,,,,,
FRA,2000,0,0,0,0,0,0,0,0,0,0,0,0,1.006993008,0,0,0.052117264,0,0,0,0.120535722,0,0,0.61191628,0,0,0,0,0,0,0,0,0,0,0,1.123209164,0,0,0,0.124125892,0,0,0,0,0.211055278,0,0,0,0,0,0,0,0,0,0,0.32798575,0,0,0,0.056761266,0,0,0,0,0.017805873,0.17094017,0.059701496,0.019607844,0.044354838,0,0,0,0,0,0,0,0,38,0,,,,,,
FRA,2004,0,0,0,0,0,0,0,0,0.144827613,0,0,0,0,0,0,0.021428574,0,0,0,0.110599072,0,0,0.264847506,0,0,0,0,0,0,0,0,0,0,0.26954178,1.343653243,0,0,0,0.06429194,0,0,0,0,0.033854171,0,0,0,0,0,0,0,0,0,0,0.150268335,0,0,0.134663346,0,0,0,0,0,0.189122382,0,0,0.064516128,0.063492064,0,0,0,0,0,0,0,0.035087718,33,0,,,,,,
FRA,2008,0,0,0,0,0.123711344,0,0,0,0.045454566,0,0,0,0,0,0,0.095406363,0,0,0,0.123853212,0,0,0.496932516,0,0,0,0,0,0,0,0,0,0,0,0.578313264,0,0,0,0.132530112,1.268221562,0,0,0,0.134715022,0,0,0,0,0,0,0,0,0,0,0.298401411,0,0,0.18,0.038128244,0,0,0,0,0.465408792,0,0,0.015873016,0,0,0,0,0,0,0,0.015810276,0.052478136,43,0,,,,,,
FRA,2012,0,0,0,0,0,0,0,0,0.136962228,0,0,0,1.003484328,0,0,0,0,0,0,0.071770335,0,0,0.28616853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050707535,1.253602314,0,0,0,0.255208338,0,0,0,0,0,0,0,0,0,0,0.050909096,0,0,0.042216352,0.078571438,0,0,0,0,0.737321184,0,0,0.03125,0.153846154,0,0,0,0,0,0,0,0.017699118,35,0,,,,,,
FRA,2016,0,0,0,0,0.03,0,0,0,0.122009544,0,0,0,0,0,0,0.21201413,0,0,0,0.19954649,0,0,0.148425783,0,0,0,0,0,0,0,0,0,0,0.608450712,0.806358391,0,0,0,0,2.722379607,0,0,0,0.17994858,0,0,0,0,0.041666667,0,0,0,0,0,0.196363638,0,0,0.15789474,0.050450456,0,0,0,0,0.275510214,0,0,0.031746032,0,0,0,0,0,0,0,0,0,42,0,,,,,,
FRA,2020,4,0,0,0,0,0,0,0,0.028904202,0,0,0,1.999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476525825,0,0.157142854,0,1.00238664,0,0,0,0,2.782608704,0,0,0,0.837209304,0.037037037,0,0,0,0,0,0,0,0,0,0.091254756,0,0.541666671,0.159999994,0.022530326,0,0,0,0,0.029987755,0,0,0.015384616,0,0,0,0.27472527,0,0.500000004,0,0,0,33,0,,,,,,
FRA,2024,8,0,0,0,0.220472434,0,0,0,0.04464285,0,0,0,2.006968632,0,0,0.096774192,0.12121212,0.145454544,0,0,0,0,0,0.083333334,0.268656714,0.11764706,0.076923081,0,2,0,0.070796448,0,0.404819268,0,1.66336632,0,1.556962044,0,0,1.453367883,0,0,0,1.152057256,0,0,0,0,0.055555556,0,0,0,0,0,0,0,1.0252366,0.127272726,0.046846852,0,0,0,0.166666668,0.589792086,0,0.183206112,0.059701492,0,0,0,0.108108108,0,1.086816718,0,0,0,64,1,,,,,,
FRG,1968,0,0,0,0,0,0,0,0,0.686988876,0,0,0,0,0,0,0.026058632,0,0,0,0.256157629,0,0,0.186335406,0,0,0,0,0,0,0,0,0,0,0.68669528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829608939,0,0,0.087301588,0.087804876,0,0,0,0,0.255889494,0,0,0,0,0,0,0,0,0,0,0,0.036036036,26,0,,,,,,
FRG,1972,0,0,0,0,0,0,0,0,1.221826788,0,0,0,0,0,0,0.050847462,0,0,0,0.467966576,0,0,0.216730036,0,0,0,0,0,0,0,0,0,0,0.837423321,0,0,0,0,0,0,1.23193917,0,0,0.072289158,0,0,0,0,0,0,0,0,0,0,0.529411766,0,0,0.160990713,0.03177966,0,0,0,0,1.268408509,0,0,0,0,0,0,0,0,0,0,0.037234043,0.088019568,40,1,,,,,,
FRG,1976,0,0,0,0,0,0,0,0,0.8095605,0,0,0,0,0,0,0.022556388,0,0,0,0,0,0,0.19132653,0,0,0,0,0,0,0,0,0,0,1.28048781,0.6185567,0,0,0,0.06976746,0,0,0,0,0.03246753,0,0,0,0,0,0,0,0,0,0,0.735785952,0,0,0.280155648,0.097560972,0,0,0,0,0.396840136,0,0,0,0,0,0,0,0,0,0,0,0.085959885,39,0,,,,,,
FRG,1984,0,0,0,0,0,0,0,0,0.70728793,0,0,0,0,0,0,0.022598872,0,0,0,0.307692298,0,0,0.387368415,0,0,0,0,0,0,0,0,0,0,0.896797146,1.28301888,0,0,0,0,1.621621624,3.580419584,0,0,0.113207544,0,0,0,0,0,0,0,0,0.06060606,0,0.647311809,0,0,0.086666671,0.035250472,0,0,0,0,1.15909094,0,0,0,0,0,0,0,0,0,0.941176476,0.096774192,0.14685314,59,0,,,,,,
FRG,1988,0,0,0,0,0,0,0,0,0.266246334,0,0,0,0,0,0,0.01388889,0,0,0,0,0,0,0.138996144,0,0,0,0,0,0,0,0,0,0,1.037037048,1.201581024,0,1.200000006,0,0,0,1.579617834,0,0,0.057613171,0,0,0,0,0,0,0,0,0,0,0.852564086,0,0,0,0.126605501,0,0,0,0,0.371747175,0,0,0,0.133663365,0,0,0,0,0,0,0.092920352,0.037199128,40,0,,,,,,
GAB,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,1,0,,,,,,
GBR,1896,0,0,0,0,0,0,0,0,0.132075475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521739132,0,0,0,0,0,0,0.4,0,7,0,,,,,,
GBR,1900,0,0,0,0,0,0,0,0,0.974358969,0,0,0,0,0,0,0,0,0,0,0,18.375,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,4.114285716,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,1.714285716,0,0,0,0.007518797,4.78723404,0,0.95,0,0,0,0,0,0.320610682,0,0,0,4.76595744,0,0,0,0,0,0.924528304,0,0,31,0,,,,,,
GBR,1904,0,0,0,0,0,0,0,0,0.029850747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
GBR,1908,0,0,0,0,3.24675325,0,0,0,5.020565568,0,0,0,0,0,0,10.66666666,0,0,0,0,0,0,3.53903348,0,0,0,0,0,0,0,0,0,0,0,0.8,4.173913044,1.680555558,0,0.18624645,0,29.77941177,0,1.636363638,0,0,6,0,0,0,5.647058816,12,9.999999996,0,0,11.77011494,7.5,0,23.125,13.27702698,0,0,0,0,2.533333346,0,0,0,9.047619044,0,0,0,24,0,1.75,0,5.624060156,146,0,,,,,,
GBR,1912,0,0,0,0,0,0,0,0,2.538461553,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793388416,0,0,0,0,0,0,0,0,0.046511628,0,0,0.649076535,0,1.202453994,0,2.151612892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.923857864,0,0,0,3.318639785,0,0,0,0,1.910447776,0,0,0,1.300578025,0,0,0,8,0,1.088888892,0,0,41,0,,,,,,
GBR,1920,0,0,0,0,0,0.090909091,0,0,2.267373416,0,0,0,0,0,0,0.827586208,0,0,0,0,0,0,1.10377358,0,0,0,0,0,0,0,0,0.07142857,0,0,0,0.580645161,0,0,0,0,3.843137256,0,0,0,0,0,0,0,0,0,0.941176472,0,0,0,0.69444444,0,0,0.23762376,0,0,0,0,0,1.377990432,0,0,0,1.568627448,0,0,0,8,0,0.485148517,0,0.1242236,42,0,,,,,,
GBR,1924,0,0,0,0,0,0.050314464,0,0,1.908275139,0,0,0,0,0,0,0.353591168,0,0,0,0,0,0,0.144578322,0,0,0,0,0,0,0,0,0.144444443,0,0,0.077830203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666668,0,0,0,0.535714284,0,0,0.434782608,0.41338584,0,0,0,0,0.95817492,0,0,0,0.39525692,0,0,0,0,0,0,0,0.057377054,34,0,,,,,,
GBR,1928,0,0,0,0,0,0.202970336,0,0,0.52419354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7753304,0,0,0,0,0,0,0,0,0,0,0,0.065116268,0,0,0,1.192771074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.489878544,0,0,0,0,0,0,0,0,0.705035968,0,0,0,0,0,0,0,0,0,0,0,0.03550296,20,0,,,,,,
GBR,1936,0,0,0,0,0,0,0,0,0.813306879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212624592,0,0,0,0,0,0,0,0,0,0,0.140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76190476,0,0,0,0.310344822,0,0,0.488372094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,,,,,
GBR,1948,0,0,0,0,0,1.469214437,0,0,0.894386312,0,0,0,0,0,0,0.078048784,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.173913048,0,0,0,0,0,0,0.770053476,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062893078,0,0,0.139784944,0,0,0,0,0,0.087939705,0,0,0,0,0,0,0,0,0,0,0.16666667,0,23,0,,,,,,
GBR,1952,0,0,0,0,0,0,0,0,0.47619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164524416,0,0,0,0,0,0,0,0,0,0,0.136882128,0,0,0,0,0,0,1.076433124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061674004,0,0,0,0,0,0.060041397,0,0,0,0,0,0,0,0,0,0,0,0.022900764,11,0,,,,,,
GBR,1956,0,0,0,0,0,0,0,0,0.962487675,0,0,0,0,0,0,0.217391307,0,0,0,0,0,0,0.493150688,0,0,0,0,0,0,0,0,0,0,0.328859062,0.093525172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701298696,0,0,0,0,0,0.146067428,0,0,0,0,0,0,0,0,0,0,0,0,24,0,,,,,,
GBR,1964,0,0,0,0,0,0,0,0,1.105617972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06696429,0.064449062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084656088,0,0,0.080000001,0,0,0,0,0,0.063858712,0,0,0,0,0,0,0,0,0,0,0.033557045,0,18,0,,,,,,
GBR,1968,0,0,0,0,0,0,0,0,0.243866196,0,0,0,0,0,0,0.029315961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60085836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21825397,0.02439024,0,0,0,0,0.051990272,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,,,,,
GBR,1972,0,0,0,0,0,0,0,0,0.37366551,0,0,0,0,0,0,0.076271184,0,0,0,0,0,0,0.136882134,0,0,0,0,0,0,0,0,0,0,0.386503068,0,0,0,0,0,0,0,0,0,0.108433734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160990713,0.03177966,0,0,0,0,0.061757748,0,0,0,0,0,0,0,0,0,0,0,0,18,0,,,,,,
GBR,1976,0,0,0,0,0,0,0,0,0.05088666,0,0,0,0,0,0,0.026315786,0,0,0,0,0,0,0.15306123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077922078,0,0,0,0,0.20224719,0,0,0,0,0,0.570234119,0,0,0.186770424,0,0,0,0,0,0.412639392,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,,,,,
GBR,1980,0,0,0,0,0,0,0,0,1.00946376,0,0,0,0,0,0,0.033210333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082901552,0,0,0,0,0,0,0,0,0,0,1.321721315,0,0,0,0,0,0,0,0,1.127463876,0,0,0,0,0,0,0,0,0,0,0,0,21,0,,,,,,
GBR,1984,0,0,0,0,0,0,0,0,1.353643922,0,0,0,0,0,0,0.033898308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67259787,0,0,0,0,0,0,0.78671328,0,0,0.113207544,0,0,0,0,0,0,0,0,0,0,0.451612896,0,0,0.086666671,0.1632653,0,0,0,0,0.448051914,0,0,0,0,0,0,0,0,0,0,0.05376344,0.024475521,37,0,,,,,,
GBR,1988,0,0,0,0,0.140077824,0,0,0,0.709990346,0,0,0,0,0,0,0.01851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444456,0,0,0,0,0,0,1.630573248,0,0,0.028806582,0,0,0,0,0.147540984,0,0,0,0,0,0.256410272,0,0,0.079999995,0.047706425,0,0,0,0,0.137546464,0,0,0,0,0,0,0,0,0,0,0,0,24,0,,,,,,
GBR,1992,0,0,0,0,0.194331984,0,0,0,0.715676745,0,0,0,0,0,0,0.0297619,0,0,0,0.045996606,0,0,0.030035328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.579617834,0,0,0.12933025,0,0,0,0,0,0,0,0,0,0,0.347957662,0,0,0.115646257,0,0,0,0,0,0.040247675,0,0,0,0,0,0,0,0,0,0,0,0,20,0,,,,,,
GBR,1996,0,0,0,0,0,0,0,0,0.428751018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075342476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357487932,0,0,0.104803488,0,0,0,0,0,0.063608584,0,0,0,0.056910567,0,0,0,0,0,0,0,0,15,0,,,,,,
GBR,2000,0,0,0,0,0,0,0,0,0.213938384,0.142222224,0,0,0,0,0,0.006514658,0,0,0,0.071428576,0,0,0.53140098,0,0,0,0,0,0,0,0,0,0,0.311864406,0,0,0,0,0,0,0,0,0,0.022613067,0,0,0,0,0.083333334,0,0,0,0,0,1.09090908,0,0,0.27860696,0.020033388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,,,,,,
GBR,2004,0,0,0,0,0.033018867,0,0,0,0.215632197,0.13,0,0,0,0,0,0.003571429,0,0,0,0.06912442,0,0,0.56179774,0,0,0,0,0,0,0,0,0.122448984,0,0.3773585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.794275485,0,0,0.40399002,0,0,0,0,0,0.070457358,0,0,0,0,0,0,0,0,0,0,0,0,30,0,,,,,,
GBR,2008,0,0,0,0,0,0,0,0,0.253119402,0,0,0,0,0,0,0.074204949,0,0,0,0.055045872,0,0,0.990797536,0,0,0,0,0,0,0,0,0,0,0.405882357,0,0,0,0,0.039156624,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,1.838365875,0,0,0.45,0,0,0,0,0,0.246998304,0,0,0.023809524,0,0,0,0,0,0,0,0,0,51,0,,,,,,
GBR,2012,0,0,0,0,0,0,0,0,0.231782232,0,0,0,0,0,0,0.17667845,0,0,0,0.351674631,0,0,1.057233695,0,0,0,0,0,0,0,0,0.088397792,0,1,0,0,0,0,0.452830176,0,1.322997408,0,0,0.072916662,0,0,0,0,0.055555556,0,0,0,0,0,2.392727277,0,0,0.337730864,0.028571424,0,0,0,0,0.157997385,0,0,0.0625,0.15734265,0,0,0.109090908,0,0,0,0,0,65,0,,,,,,
GBR,2016,0,0,0,0,0,0,0,0,0.480063782,0.09039548,0,0,0,0,0,0.127208484,0,0,0,0.217687072,0,0,1.019490238,0,0,0,0,0,0,0,0,0.42134832,0,0.405633792,0,0,0,0.033333332,0.327526127,0,1.353846153,0,0,0.017994858,0,0,0,0,0,0,0,0,0,0,2.032727261,0,0.963210696,0.15789474,0.025225228,0,0,0,0,0.447704064,0,0,0.095238096,0.048951042,0,0.09375,0.163636362,0,0,0,0,0,67,0,,,,,,
GBR,2020,0,0,0,0,0,0,0.259189425,0,0.640638504,0,0,0,0,0,0,0.228373706,0,0.043956044,0.014563104,0,0,0,0,0.222222222,0.083333334,0.02631579,0,0,0,0,1.316901399,0.357541904,0.602380948,0,0,0,0,0,0,0,1.500000012,0,0,0.011627904,0,0,0,0,0.111111112,0,0,0,0,0,1.013307989,0,0,0.342857145,0.013864816,0.025,0,0,0,0.783353728,0,0,0.115384615,0,0.0625,0,0.38461538,0,0,0,0.020304568,0,64,0,,,,,,
GBR,2024,0,0,0,0,0,0,0.122977348,0.030075188,1.581632679,0,0,0,0,0,0,0.024193548,0,0.193939392,0,0,0,0,0,0.083333334,0,0,0.034188032,2,0,0,2.1238938,0.837209296,0.74216868,0,0,0,0,0.033333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.999999982,0,0,0.084848484,0.03603604,0.034090908,0,0.058823528,0,0.447384987,0,0,0.029850748,0,0.09375,0,0.09009009,0,0,0,0.008196721,0,65,0,,,,,,
GDR,1968,0,0,0,0,0,0,0,0,0.236431251,0,0,0,0,0,0,0.026058632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786096276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798882682,0,0,0.095238096,0.058536588,0,0,0,0,0.51746548,0,0,0,0,0,0,0,0,0,0,0,0.066066066,25,0,,,,,,
GDR,1972,0,0,0,0,0,0,0,0,1.156583625,0,0,0,0,0,0,0.022598872,0,0,0,0.623955444,0,0,0.18631179,0,0,0,0,0,0,0,0,0.16129032,0,0,0,0,1.074349442,0,1.007575716,0,0,0,0,0.036144576,0,0,0,0,0,0,0,0,0,0,1.529411754,0,0,0.102167186,0.050847456,0,0,0,0,1.672209,0,0,0,0,0,0,0,0,0.623376624,0,0.085106384,0.041564796,66,0,,,,,,
GDR,1976,0,0,0,0,0,0,0,0,1.887432548,0,0,0,0,0,0,0.060150376,0,0,0,0.726470586,0,0,0.114795915,0,0,0,0,0,0,0,0,0.11428572,0,0,0,0,1.430693072,0,0.976744188,0.806584366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.876254162,0,0,0.093385212,0.130081296,0,0,0,0,1.61338291,0,0,0,0,0,0,0,0,0,0,0.12138728,0.068767908,90,0,,,,,,
GDR,1980,0,0,0,0,0,0,0,0,2.936908492,0,0,0,0,0,0,0.22140221,0,0,0,0.940711456,0,0,0.48859935,0,0,0,0,0,0,0,0,0.54545454,0,0,0,0,1.12890625,0,2.036951532,3.161290328,0,0,0,0.181347152,0,0,0,0,0,0,0,0,0,0,6.19877049,0,0,0.166666669,0.31460674,0,0,0,0,3.918528269,0,0,0,0,0,0,0,0,0.705882348,0,0.15697674,0.033333336,126,0,,,,,,
GDR,1988,0,0,0,0,0,0,0,0,1.187196912,0,0,0,0,0,0,0.076388884,0,0,0,1.007731959,0,0,0.476833975,0,0,0,0,0,0,0,0,0,0,0,0.01976285,0,0,0,1.242399312,0,0,0,0,0.049382716,0,0,0,0,0,0,0,0,0,0,2.679487184,0,0,0.072,0.077064225,0,0,0,0,1.784386624,0,0,0,0,0,0,0,0,0,0,0.053097344,0.017505472,102,0,,,,,,
GEO,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015503874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019950128,2,0,,,,,,
GEO,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006514658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015075378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012195123,0.12420382,6,0,,,,,,
GEO,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036458331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008032128,0.035087724,4,0,,,,,,
GEO,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018134718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003466204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11661808,7,0,,,,,,
GEO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018229169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230088495,6,0,,,,,,
GEO,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041131104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031372548,0.09537572,7,0,,,,,,
GEO,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040609136,0.048442905,8,0,,,,,,
GEO,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101967794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024590163,0.048109964,7,0,,,,,,
GER,1896,0,0,0,0,0,0,0,0,0.132075468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0515464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0.2,13,0,,,,,,
GER,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054347825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60902256,4.78723404,0,0.342857148,0,0,0,0,0,0.305343512,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,,,,,
GER,1904,0,0,0,0,0,0,0,0,0.02487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.122270736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0,0,0,0,0,0,0,1,0,0,0.571428572,0.062499999,15,0,,,,,,
